feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
scale_free_bus,7,3,sqrt,48,55,3,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.989685635849485,0.9410348693138239,0.9972613703152551,0.8908101828580365,0.010995834519158625,9775,219,0.9908281214523087
scale_free_bus,7,3,all,49,56,3,"dt_ratio_q6,id_rate,dlc",3,0.9899797717092905,0.9425717040393227,0.996373504070429,0.894282571608153,0.010595372412885431,9419,290,0.9914339381179433
scale_free_bus,7,4,sqrt,88,95,4,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.9903203500732759,0.944452670168851,0.9970862980979655,0.8970972097209721,0.010288276471838852,9146,233,0.9911903729849113
scale_free_bus,7,4,all,73,80,4,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.9899849319875328,0.942607049917199,0.9965110608125852,0.8942354089751214,0.010602121774227114,9425,279,0.9914411625074824
scale_free_bus,7,5,sqrt,141,148,5,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.9904183953598779,0.9449863117600351,0.9971238135730989,0.8980302057640978,0.010184786264599711,9054,230,0.9917889652610069
scale_free_bus,7,5,all,114,121,5,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.9895917187854769,0.9395235039787957,0.9796165918441357,0.9025831873905429,0.009510975023988354,8455,1630,0.9921150948459141
scale_free_bus,9,2,sqrt,27,36,2,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.9895318595578674,0.9400797518830306,0.9949854314904898,0.8909168271599409,0.010958713031779367,9742,401,0.990683633661527
scale_free_bus,9,2,all,27,36,2,"dt_ratio_q6,id_rate",2,0.9896102957871489,0.9405799753277339,0.996373504070429,0.8907036018512308,0.01099808430627252,9777,290,0.9907517493343241
scale_free_bus,9,3,sqrt,61,70,3,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.9897083410737507,0.9411528656406383,0.997186339364988,0.8910815854462559,0.010964337499564103,9747,225,0.9908239932297149
scale_free_bus,9,3,all,63,72,3,"dt_ratio_q6,id_rate,dlc",3,0.9899797717092905,0.9425717040393227,0.996373504070429,0.894282571608153,0.010595372412885431,9419,290,0.9914339381179433
scale_free_bus,9,4,sqrt,110,119,4,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.9904431646954404,0.9451285272401901,0.9972738754736329,0.8981653545967496,0.010171287541916346,9042,218,0.9912719053811382
scale_free_bus,9,4,all,93,102,4,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.9899849319875328,0.942607049917199,0.9965110608125852,0.8942354089751214,0.010602121774227114,9425,279,0.9914411625074824
scale_free_bus,9,5,sqrt,181,190,5,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.9906877618841208,0.9462951830534906,0.994085060087286,0.9028894643587297,0.009617839911898336,8550,473,0.9920139533923669
scale_free_bus,9,5,all,146,155,5,"dt_ratio_q6,id_rate,bus_rate,dt_bus,dlc",5,0.9895927508411253,0.9395291380323583,0.9796165918441357,0.9025935868926501,0.009509850130431407,8454,1630,0.9921161269015625
no_payload,1,2,sqrt,3,4,2,"burst,bus_rate",2,0.9445424897310463,0.5171753838965614,0.35988595295559417,0.9186937368320245,0.002865103889544452,2547,51188,0.9444475406113898
no_payload,1,2,all,3,4,2,"dt_ratio_q6,id_rate",2,0.9896102957871489,0.9405799753277339,0.996373504070429,0.8907036018512308,0.01099808430627252,9777,290,0.9907517493343241
no_payload,1,3,sqrt,7,8,3,"dt_id,dt_id_dev,dt_ratio_q6,burst,id_rate,bus_rate",6,0.9888568951637873,0.9361196078547382,0.9892955844285768,0.8883685936306877,0.011182566849611856,9941,856,0.9894379424938593
no_payload,1,3,all,7,8,3,"dt_id_dev,dt_ratio_q6,dlc,id_rate",4,0.9899921563770718,0.942638612016492,0.996373504070429,0.8944030353374344,0.010581873690202064,9407,290,0.9913596301112556
no_payload,1,4,sqrt,14,15,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9889508122277954,0.9366351400939879,0.9894831618042442,0.8891460934251778,0.01109707493928387,9865,841,0.9901510929469317
no_payload,1,4,all,10,11,4,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate",5,0.9899921563770718,0.942638612016492,0.996373504070429,0.8944030353374344,0.010581873690202064,9407,290,0.9913596301112556
no_payload,1,5,sqrt,18,19,5,"dt_id,dt_id_dev,dt_ratio_q6,burst,dlc,id_rate,bus_rate",7,0.9892955188143745,0.9385209948550157,0.9900083784561131,0.8921242717571359,0.010768606020655295,9573,799,0.9907145953309803
no_payload,1,5,all,16,17,5,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",6,0.9900355027143064,0.9429214971061701,0.9972738754736329,0.8941874285201713,0.010615620496910479,9437,218,0.9913988482258963
no_payload,3,2,sqrt,9,12,2,"dt_id,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",6,0.9865894689041633,0.9190051735959609,0.921855265296935,0.91617265078359,0.007587407041608688,6745,6249,0.9890725947943113
no_payload,3,2,all,9,12,2,"dt_ratio_q6,id_rate",2,0.9896102957871489,0.9405799753277339,0.996373504070429,0.8907036018512308,0.01099808430627252,9777,290,0.9907517493343241
no_payload,3,3,sqrt,21,24,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9885256053006378,0.9323985796283685,0.9588080083034252,0.9074049966270992,0.008801167189554688,7824,3294,0.989704212851157
no_payload,3,3,all,21,24,3,"dt_id_dev,dt_ratio_q6,dlc,id_rate",4,0.9899921563770718,0.942638612016492,0.996373504070429,0.8944030353374344,0.010581873690202064,9407,290,0.9913596301112556
no_payload,3,4,sqrt,43,46,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9898187710281339,0.9413366792933047,0.9897707804469343,0.8974216517755907,0.010176912009701082,9047,818,0.9909519681301215
no_payload,3,4,all,32,35,4,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",6,0.9899983487109625,0.9427005421896896,0.9968987207222979,0.894091653394944,0.010622369858252163,9443,248,0.9913730468346853
no_payload,3,5,sqrt,74,77,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9897940016925713,0.9404768353828467,0.9769529931096578,0.9066264361146571,0.00905089355919696,8046,1843,0.9914225855058105
no_payload,3,5,all,49,52,5,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",6,0.9900365347699548,0.9429466343596714,0.99763652506659,0.8939412614995014,0.010647117516505001,9465,189,0.9914102008380292
no_payload,5,2,sqrt,15,20,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9867298284723512,0.9200044794505208,0.9246064001400578,0.9154481409486548,0.0076818981003922504,6829,6029,0.989181992693046
no_payload,5,2,all,15,20,2,"dt_ratio_q6,id_rate",2,0.9896102957871489,0.9405799753277339,0.996373504070429,0.8907036018512308,0.01099808430627252,9777,290,0.9907517493343241
no_payload,5,3,sqrt,35,40,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9899261048155716,0.9419682403790702,0.9906586466917604,0.8978398349842465,0.010139790522321826,9014,747,0.9908301855636056
no_payload,5,3,all,35,40,3,"dt_id_dev,dt_ratio_q6,dlc,id_rate",4,0.9899921563770718,0.942638612016492,0.996373504070429,0.8944030353374344,0.010581873690202064,9407,290,0.9913596301112556
no_payload,5,4,sqrt,66,71,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9899023675356575,0.9418802200282758,0.9913964510360523,0.8970749646393211,0.010232031793991493,9096,688,0.9909375193510435
no_payload,5,4,all,52,57,4,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",6,0.9899973166553141,0.9426854797696065,0.9967236485050083,0.8942054187468447,0.01060774624201185,9430,262,0.9913678865564431
no_payload,5,5,sqrt,112,117,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9901149709992363,0.9430619790985507,0.9919091625295434,0.8988000135975797,0.01004642435709521,8931,647,0.9915536565731624
no_payload,5,5,all,78,83,5,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",6,0.989999380766611,0.9426979846721544,0.996748658821764,0.8942077924991867,0.01060774624201185,9430,260,0.9913627262782009
no_payload,7,2,sqrt,21,28,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9868361302041406,0.9206961084825009,0.9258944314529743,0.9155558303449981,0.0076818981003922504,6829,5926,0.9892552686440853
no_payload,7,2,all,21,28,2,"dt_ratio_q6,id_rate",2,0.9896102957871489,0.9405799753277339,0.996373504070429,0.8907036018512308,0.01099808430627252,9777,290,0.9907517493343241
no_payload,7,3,sqrt,48,55,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9899725473197515,0.9422100091597968,0.9904710693160929,0.8984335121768623,0.010072296908904994,8954,762,0.9910097632464342
no_payload,7,3,all,49,56,3,"dt_id_dev,dt_ratio_q6,dlc,id_rate",4,0.9899797717092905,0.9425717040393227,0.996373504070429,0.894282571608153,0.010595372412885431,9419,290,0.9914339381179433
no_payload,7,4,sqrt,91,98,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9899405535946498,0.9420383794294821,0.9905085847912264,0.8980906163544832,0.0101105432898412,8988,759,0.9911532189815675
no_payload,7,4,all,72,79,4,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",6,0.989980803764939,0.942580675688464,0.9964360298623182,0.8942483586779642,0.01059987198711322,9423,285,0.9914360022292402
no_payload,7,5,sqrt,159,166,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9900943298862674,0.9428989576888297,0.9909712756512061,0.8992748607028972,0.009984555211463115,8876,722,0.9915206307924124
no_payload,7,5,all,108,115,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9895432121700002,0.9392033794568387,0.9786661998074205,0.9027997277561802,0.009478353110836887,8426,1706,0.9920583317852498
no_payload,9,2,sqrt,27,36,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9868361302041406,0.9206961084825009,0.9258944314529743,0.9155558303449981,0.0076818981003922504,6829,5926,0.9892552686440853
no_payload,9,2,all,27,36,2,"dt_ratio_q6,id_rate",2,0.9896102957871489,0.9405799753277339,0.996373504070429,0.8907036018512308,0.01099808430627252,9777,290,0.9907517493343241
no_payload,9,3,sqrt,62,71,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9899157842590872,0.9418507078966631,0.9895456875961334,0.8985420025889673,0.010050923931323,8935,836,0.9910180196916217
no_payload,9,3,all,63,72,3,"dt_id_dev,dt_ratio_q6,dlc,id_rate",4,0.9899797717092905,0.9425717040393227,0.996373504070429,0.894282571608153,0.010595372412885431,9419,290,0.9914339381179433
no_payload,9,4,sqrt,121,130,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9899653229302124,0.9422449791801555,0.9918216264208987,0.8973886085402005,0.01020165966795392,9069,654,0.9915134064028732
no_payload,9,4,all,92,101,4,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",6,0.989980803764939,0.942580675688464,0.9964360298623182,0.8942483586779642,0.01059987198711322,9423,285,0.9914360022292402
no_payload,9,5,sqrt,213,222,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9901407723904473,0.9431953999750258,0.9917841109457651,0.8991451828673787,0.010007053082602059,8896,657,0.9918674014902884
no_payload,9,5,all,139,148,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9895432121700002,0.9392033794568387,0.9786661998074205,0.9027997277561802,0.009478353110836887,8426,1706,0.9920583317852498
timing,1,2,sqrt,3,4,2,"dt_id_dev,dt_ratio_q6,id_rate",3,0.9896102957871489,0.9405799753277339,0.996373504070429,0.8907036018512308,0.01099808430627252,9777,290,0.9907517493343241
timing,1,2,all,3,4,2,"dt_ratio_q6,id_rate",2,0.9896102957871489,0.9405799753277339,0.996373504070429,0.8907036018512308,0.01099808430627252,9777,290,0.9907517493343241
timing,1,3,sqrt,7,8,3,"dt_id_dev,dt_ratio_q6,hd_dev,id_rate",4,0.989868309699259,0.9419699593902028,0.996373504070429,0.8931998565086767,0.010716860917035725,9527,290,0.9909994426899499
timing,1,3,all,7,8,3,"dt_id_dev,dt_ratio_q6,dlc,id_rate",4,0.9899921563770718,0.942638612016492,0.996373504070429,0.8944030353374344,0.010581873690202064,9407,290,0.9913596301112556
timing,1,4,sqrt,13,14,4,"dt_id_dev,dt_ratio_q6,dt_bus,pl_popcount,id_rate,bus_rate",6,0.9897258860197742,0.9412021806283186,0.996373504070429,0.8918201965480961,0.010872096227894435,9665,290,0.9909137820711292
timing,1,4,all,10,11,4,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate",5,0.9899921563770718,0.942638612016492,0.996373504070429,0.8944030353374344,0.010581873690202064,9407,290,0.9913596301112556
timing,1,5,sqrt,20,21,5,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate",9,0.9905928127644643,0.9458950904914257,0.996373504070429,0.9002847393279247,0.00992718564005881,8825,290,0.9914153611162714
timing,1,5,all,16,17,5,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,pl_popcount,id_rate,bus_rate",7,0.9900355027143064,0.9429214971061701,0.9972738754736329,0.8941874285201713,0.010615620496910479,9437,218,0.9913988482258963
timing,3,2,sqrt,9,12,2,"dt_id_dev,dt_ratio_q6,hd,id_rate,bus_rate",5,0.9896010072863128,0.9404343867863181,0.9946728025310441,0.8918052269847855,0.010855222824540227,9650,426,0.9905443061489876
timing,3,2,all,9,12,2,"dt_ratio_q6,id_rate",2,0.9896102957871489,0.9405799753277339,0.996373504070429,0.8907036018512308,0.01099808430627252,9777,290,0.9907517493343241
timing,3,3,sqrt,21,24,3,"dt_id_dev,dt_ratio_q6,hd,hd_dev,pl_popcount,id_rate,bus_rate",7,0.9888032282700683,0.9341746807026059,0.9626846074005527,0.9073048274561569,0.008847287825389523,7865,2984,0.9903244782958697
timing,3,3,all,21,24,3,"dt_id_dev,dt_ratio_q6,dlc,pl_popcount,id_rate",5,0.9899921563770718,0.942638612016492,0.996373504070429,0.8944030353374344,0.010581873690202064,9407,290,0.9913596301112556
timing,3,4,sqrt,41,44,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",11,0.9896639626808678,0.9408778299241418,0.9965360711293408,0.8911079304021112,0.010954213457551579,9738,277,0.9908559869548166
timing,3,4,all,32,35,4,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,pl_popcount,id_rate,bus_rate",7,0.9899983487109625,0.9427005421896896,0.9968987207222979,0.894091653394944,0.010622369858252163,9443,248,0.9913730468346853
timing,3,5,sqrt,66,69,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",11,0.9900375668256033,0.9425194271593176,0.9896707391799117,0.8996566933430338,0.009929435427172704,8827,826,0.9920562676739529
timing,3,5,all,49,52,5,"dt_id_dev,dt_ratio_q6,dt_bus,dlc,pl_popcount,id_rate,bus_rate",7,0.9900365347699548,0.9429466343596714,0.99763652506659,0.8939412614995014,0.010647117516505001,9465,189,0.9914102008380292
timing,5,2,sqrt,15,20,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,id_rate,bus_rate",6,0.9895979111193676,0.9404071400275527,0.9944852251553766,0.8919070476874075,0.010841724101856862,9638,441,0.990545338204636
timing,5,2,all,15,20,2,"dt_ratio_q6,id_rate",2,0.9896102957871489,0.9405799753277339,0.996373504070429,0.8907036018512308,0.01099808430627252,9777,290,0.9907517493343241
timing,5,3,sqrt,35,40,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,dlc,pl_popcount,id_rate,bus_rate",10,0.989730014242368,0.9401850171011583,0.9779784160966398,0.9052039446270661,0.009212878231397353,8190,1761,0.9909044935702933
timing,5,3,all,35,40,3,"dt_id_dev,dt_ratio_q6,dlc,pl_popcount,id_rate",5,0.9899921563770718,0.942638612016492,0.996373504070429,0.8944030353374344,0.010581873690202064,9407,290,0.9913596301112556
timing,5,4,sqrt,64,69,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_popcount,id_rate,bus_rate",11,0.9897165975189383,0.9411584069542211,0.9964860504958295,0.8916514675111057,0.010892344311919485,9683,281,0.9912842900489195
