feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
no_payload,3,4,sqrt,38,41,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9664950121256721,0.9409796203705111,0.9168357178183368,0.9664295235389788,0.013091612067559244,10754,28082,0.9617707018568541
no_payload,3,4,all,41,44,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,id_rate,bus_rate",6,0.9657021631232902,0.9413941283565147,0.9455857659423874,0.937239488546302,0.026028617966941062,21381,18374,0.9633512234807537
no_payload,3,5,sqrt,66,69,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9128651181810887,0.8260769987136458,0.7103287538980481,0.9868911546152517,0.003878545289868305,3186,97813,0.9052661910722959
no_payload,3,5,all,77,80,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9683645483478286,0.9435120242410425,0.9069206826803764,0.9831801925015571,0.006377808780169507,5239,31430,0.9666891264080835
no_payload,3,6,sqrt,112,115,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9682774126032796,0.9447944316994367,0.9318089608462725,0.9581469424794526,0.016731552562445066,13744,23026,0.9662991723829728
no_payload,3,6,all,142,145,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9710588545876969,0.9496966443436091,0.9377941119854059,0.9619051958506099,0.015267054764669934,12541,21005,0.9690970062401272
no_payload,3,8,sqrt,324,327,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9701012241278014,0.9472835577513979,0.9221278826306235,0.9738502197132,0.010178442300247613,8361,26295,0.969147044588482
no_payload,3,8,all,431,434,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9702884365690603,0.9477516950091104,0.92502124861921,0.9716273890105515,0.011103644566506216,9121,25318,0.9716593147679558
no_payload,5,2,sqrt,15,20,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.8821674541954998,0.7465159655911584,0.5956039790445673,0.9998558261163533,3.530377068618356e-05,29,136552,0.8768314682545503
no_payload,5,2,all,15,20,2,"dt_id,dt_ratio_q6,bus_rate",3,0.9632416567524594,0.9374261095861843,0.9451563513381448,0.9298212901834878,0.02932404235478585,24088,18519,0.9566883585782552
no_payload,5,3,sqrt,34,39,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.966922063546977,0.9426543722283296,0.933242317180434,0.9522582087838368,0.01923325079555221,15799,22542,0.9616387041448144
no_payload,5,3,all,35,40,3,"dt_id,dt_id_dev,dt_ratio_q6,bus_rate",4,0.9592808626611257,0.9254992707458597,0.8681963698177801,0.9909009480995759,0.003277163816800212,2692,44506,0.9572163494264139
no_payload,5,4,sqrt,62,67,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,id_rate,bus_rate",7,0.9664950121256721,0.9409796203705111,0.9168357178183368,0.9664295235389788,0.013091612067559244,10754,28082,0.9617681136664219
no_payload,5,4,all,67,72,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,id_rate,bus_rate",6,0.9657038885835783,0.9413979406063196,0.9456035348225629,0.937229589710173,0.02603348745255295,21385,18368,0.9633529489410418
no_payload,5,5,sqrt,108,113,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.913093741669262,0.8261462363958317,0.7088065531630088,0.9900433921133076,0.002930212966953236,2407,98327,0.9071434918657488
no_payload,5,5,all,126,131,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9684999969804445,0.9438045224800379,0.9080193917712316,0.982525964308489,0.006638326260405482,5453,31059,0.96686943700819
no_payload,5,6,sqrt,175,180,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9687976388801418,0.9454097026944214,0.9274615081633197,0.9640662709944343,0.01421037638689037,11673,24494,0.9666373625994404
no_payload,5,6,all,234,239,6,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9710838737618744,0.9497593418963949,0.9382146421495606,0.9615916955017301,0.015404617733205752,12654,20863,0.9691565346200666
no_payload,5,8,sqrt,508,513,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9711261475389329,0.9491653629418109,0.9253173966221359,0.9742751036011736,0.010043314074517739,8250,25218,0.9697854648950791
no_payload,5,8,all,718,723,8,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,dlc,id_rate,bus_rate",7,0.9702849856484841,0.9478081799460852,0.9261851102707089,0.9704650253520427,0.01158694101348604,9518,24925,0.971679157561269
no_payload,7,2,sqrt,21,28,2,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.8821674541954998,0.7465159655911584,0.5956039790445673,0.9998558261163533,3.530377068618356e-05,29,136552,0.8768331937148384
no_payload,7,2,all,21,28,2,"dt_id,dt_ratio_q6,bus_rate",3,0.9632442449428916,0.9374300560139345,0.9451533898581155,0.9298319217557752,0.029319172869173966,24084,18520,0.9566883585782552
no_payload,7,3,sqrt,46,53,3,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9672076272246575,0.9423176731607973,0.9194566276442315,0.9663445227757287,0.013163436980334583,10813,27197,0.9624306904170524
no_payload,7,3,all,49,56,3,"dt_id,dt_id_dev,dt_ratio_q6,bus_rate",4,0.9592834508515578,0.9255036533911267,0.8681963698177801,0.9909109960385598,0.0032735117025912966,2689,44506,0.9572163494264139
no_payload,7,4,sqrt,90,97,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.967025591164263,0.9415726661397847,0.9120499660910537,0.9730705795370528,0.010375656467529052,8523,29698,0.9630673852633613
no_payload,7,4,all,95,102,4,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,id_rate,bus_rate",6,0.9657064767740104,0.9414019311564826,0.9456005733425337,0.9372404096500833,0.026028617966941062,21381,18369,0.9633538116711859
no_payload,7,5,sqrt,147,154,5,"dt_id,dt_id_dev,dt_ratio_q6,dt_bus,burst,dlc,id_rate,bus_rate",8,0.9163954099305416,0.8338246213309874,0.7200157550737557,0.9903662848483861,0.0028790833680284182,2365,94542,0.9101846156235253
