feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy,cycles_per_frame,latency_us_at_100mhz
timing_only,3,4,all,6,9,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
timing_only,3,5,sqrt,33,36,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,id_rate,bus_rate",8,0.9999666585232636,0.9998139836914429,0.9996280365741492,1.0,0.0,0,55,0.9999351356725309,9,0.09
timing_only,3,5,all,6,9,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
timing_only,3,6,sqrt,38,41,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,dt_bus,burst,id_rate,bus_rate",8,0.9999987875826641,0.9999932369828828,0.9999864740572418,1.0,0.0,0,2,0.9999993937913321,10,0.1
timing_only,3,6,all,6,9,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
timing_only,3,8,sqrt,40,43,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999987875826641,0.9999932369828828,0.9999864740572418,1.0,0.0,0,2,0.9999993937913321,12,0.12
timing_only,3,8,all,6,9,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999987875826641,6,0.06
timing_only,5,2,sqrt,15,20,2,"dt_id,dt_ratio_q6,hd,hd_dev,burst,id_rate",6,0.9921495977502384,0.9549972199054768,0.9292660823459395,0.982193915480071,0.001658750257202845,2491,10459,0.9802321415472991,6,0.06
timing_only,5,2,all,8,13,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,5,3,sqrt,27,32,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate",8,0.9934165738662231,0.9619886315907372,0.9293810528593843,0.9969674985490423,0.00027834508531143683,418,10442,0.9833541161871657,7,0.07
timing_only,5,3,all,8,13,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,5,4,sqrt,35,40,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999993937913321,0.9999966185028759,0.9999932370286209,1.0,0.0,0,1,0.9999981813739962,8,0.08
timing_only,5,4,all,8,13,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,5,5,sqrt,54,59,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999969689566603,0.9999830922856863,0.9999661851431044,1.0,0.0,0,5,0.9999945441219886,9,0.09
timing_only,5,5,all,8,13,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,5,6,sqrt,55,60,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,1.0,1.0,1.0,1.0,0.0,0,0,1.0,10,0.1
timing_only,5,6,all,8,13,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,5,8,sqrt,62,67,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999987875826641,0.9999932369828828,0.9999864740572418,1.0,0.0,0,2,1.0,12,0.12
timing_only,5,8,all,8,13,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,7,2,sqrt,21,28,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,id_rate",7,0.992162328132265,0.9550669182835834,0.9292660823459395,0.9823413762287757,0.001644766413203945,2470,10459,0.9802721513193828,6,0.06
timing_only,7,2,all,10,17,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,7,3,sqrt,35,42,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate",8,0.9961663363839774,0.9781481942198449,0.9572309689985392,1.0,0.0,0,6324,0.9896508056210093,7,0.07
timing_only,7,3,all,10,17,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,7,4,sqrt,46,53,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999993937913321,0.9999966185028759,0.9999932370286209,1.0,0.0,0,1,0.9999987875826641,8,0.08
timing_only,7,4,all,10,17,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,7,5,sqrt,65,72,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,9,0.09
timing_only,7,5,all,10,17,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,7,6,sqrt,66,73,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,10,0.1
timing_only,7,6,all,10,17,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,7,8,sqrt,73,80,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,12,0.12
timing_only,7,8,all,10,17,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,9,2,sqrt,24,33,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,id_rate",7,0.9933765640941393,0.9617664555411695,0.9293810528593843,0.9964903630008847,0.0003222943093079795,484,10442,0.9832534855482885,6,0.06
timing_only,9,2,all,13,22,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,9,3,sqrt,39,48,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate",8,0.9999993937913321,0.9999966185028759,0.9999932370286209,1.0,0.0,0,1,0.9999987875826641,7,0.07
timing_only,9,3,all,13,22,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,9,4,sqrt,50,59,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999993937913321,0.9999966185028759,0.9999932370286209,1.0,0.0,0,1,0.9999987875826641,8,0.08
timing_only,9,4,all,13,22,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,9,5,sqrt,69,78,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,9,0.09
timing_only,9,5,all,13,22,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,9,6,sqrt,70,79,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,10,0.1
timing_only,9,6,all,13,22,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
timing_only,9,8,sqrt,77,86,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,12,0.12
timing_only,9,8,all,13,22,2,"dt_ratio_q6,dt_bus,id_rate",3,1.0,1.0,1.0,1.0,0.0,0,0,0.9999993937913321,6,0.06
paper,1,2,sqrt,3,4,2,"dt_id_dev,hd_dev",2,0.9339572028804611,0.6622833937815803,0.7224408916301466,0.6113743804585465,0.04521642662177631,67903,41041,0.9079720683294162,6,0.06
paper,1,2,all,3,4,2,dt_id_dev,1,0.9339572028804611,0.6622833937815803,0.7224408916301466,0.6113743804585465,0.04521642662177631,67903,41041,0.9079720683294162,6,0.06
paper,1,3,sqrt,5,6,3,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,7,0.07
paper,1,3,all,7,8,3,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,7,0.07
paper,1,4,sqrt,12,13,4,"dt_id_dev,hd_dev",2,0.9624350674740558,0.8080500822416822,0.8821011199480604,0.7454690938187638,0.0296550718403338,44534,17433,0.9507249346355504,8,0.08
paper,1,4,all,12,13,4,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,8,0.08
paper,1,5,sqrt,17,18,5,"dt_id_dev,hd_dev",2,0.9791349038583363,0.8814605367837746,0.8654574473840827,0.8980665988280291,0.00967215876590579,14525,19894,0.9618646251175287,9,0.09
paper,1,5,all,21,22,5,"dt_id_dev,hd_dev",2,0.9791349038583363,0.8814605367837746,0.8654574473840827,0.8980665988280291,0.00967215876590579,14525,19894,0.9618646251175287,9,0.09
paper,1,6,sqrt,28,29,6,"dt_id_dev,hd_dev",2,0.9788524106190785,0.880258122093123,0.8671820050857545,0.8937346223278572,0.010152270743201354,15246,19639,0.962385964571953,10,0.1
paper,1,6,all,32,33,6,"dt_id_dev,hd_dev",2,0.9788524106190785,0.880258122093123,0.8671820050857545,0.8937346223278572,0.010152270743201354,15246,19639,0.962385964571953,10,0.1
paper,1,8,sqrt,71,72,8,"dt_id_dev,hd_dev",2,0.9830188827937976,0.9078928331864634,0.9336687767137369,0.8835018558812237,0.012121995055046403,18204,9808,0.9742240074393927,12,0.12
paper,1,8,all,71,72,8,"dt_id_dev,hd_dev",2,0.9829831164823893,0.9077955479350814,0.9345479629930206,0.882532140325331,0.012247849651036502,18393,9678,0.9743022083575564,12,0.12
paper,3,2,sqrt,7,10,2,"dt_id_dev,hd_dev",2,0.8485769554624554,0.5420038101105445,0.9995806957744955,0.37180367622828137,0.1662912115535851,249725,62,0.826032661310611,6,0.06
paper,3,2,all,9,12,2,dt_id_dev,1,0.9339572028804611,0.6622833937815803,0.7224408916301466,0.6113743804585465,0.04521642662177631,67903,41041,0.9079720683294162,6,0.06
paper,3,3,sqrt,13,16,3,"dt_id_dev,hd_dev",2,0.9500241574154172,0.7217421828589944,0.7230698479684033,0.7204193843997628,0.027629412152493153,41492,40948,0.919950145399149,7,0.07
paper,3,3,all,21,24,3,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,7,0.07
paper,3,4,sqrt,28,31,4,"dt_id_dev,hd_dev",2,0.9500241574154172,0.7217421828589944,0.7230698479684033,0.7204193843997628,0.027629412152493153,41492,40948,0.919950145399149,8,0.08
paper,3,4,all,36,39,4,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,8,0.08
paper,3,5,sqrt,47,50,5,"dt_id_dev,hd_dev",2,0.9790670084875276,0.8811975545226537,0.8660931666937185,0.8968381245841941,0.009809333616561666,14731,19800,0.9619058473069483,9,0.09
paper,3,5,all,59,62,5,"dt_id_dev,hd_dev",2,0.9791342976496684,0.8814583175484395,0.8654642103554617,0.8980547095397831,0.009673490560572352,14527,19893,0.9618628064915249,9,0.09
paper,3,6,sqrt,78,81,6,"dt_id_dev,hd_dev",2,0.9789863827346922,0.8807543327347658,0.8657617810961424,0.896275292305538,0.009865268992557265,14815,19849,0.9622519924563393,10,0.1
paper,3,6,all,90,93,6,"dt_id_dev,hd_dev",2,0.9788524106190785,0.880258122093123,0.8671820050857545,0.8937346223278572,0.010152270743201354,15246,19639,0.962385964571953,10,0.1
paper,3,8,sqrt,202,205,8,"dt_id_dev,hd_dev",2,0.9830364628451677,0.9080513779314107,0.9344735703078505,0.8830822718877221,0.012181925815041688,18294,9689,0.9741718734939503,12,0.12
paper,3,8,all,208,211,8,"dt_id_dev,hd_dev",2,0.9830370690538356,0.9080543616839504,0.9344735703078505,0.8830879157399596,0.012181259917708407,18293,9689,0.9741724797026182,12,0.12
paper,5,2,sqrt,12,17,2,"dt_id_dev,hd_dev",2,0.8485769554624554,0.5420038101105445,0.9995806957744955,0.37180367622828137,0.1662912115535851,249725,62,0.826032661310611,6,0.06
paper,5,2,all,15,20,2,dt_id_dev,1,0.9339572028804611,0.6622833937815803,0.7224408916301466,0.6113743804585465,0.04521642662177631,67903,41041,0.9079720683294162,6,0.06
paper,5,3,sqrt,23,28,3,"dt_id_dev,hd_dev",2,0.9500241574154172,0.7217421828589944,0.7230698479684033,0.7204193843997628,0.027629412152493153,41492,40948,0.919950145399149,7,0.07
paper,5,3,all,35,40,3,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,7,0.07
paper,5,4,sqrt,48,53,4,"dt_id_dev,hd_dev",2,0.9500241574154172,0.7217421828589944,0.7230698479684033,0.7204193843997628,0.027629412152493153,41492,40948,0.919950145399149,8,0.08
paper,5,4,all,60,65,4,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,8,0.08
paper,5,5,sqrt,81,86,5,"dt_id_dev,hd_dev",2,0.9790676146961955,0.881199768798855,0.8660864037223395,0.8968499635833941,0.009808001821895104,14729,19801,0.9619076659329521,9,0.09
paper,5,5,all,99,104,5,"dt_id_dev,hd_dev",2,0.9791342976496684,0.8814583175484395,0.8654642103554617,0.8980547095397831,0.009673490560572352,14527,19893,0.9618628064915249,9,0.09
paper,5,6,sqrt,131,136,6,"dt_id_dev,hd_dev",2,0.9789869889433601,0.8807565421702083,0.8657550181247633,0.8962871165815988,0.009863937197890704,14813,19850,0.9622538110823431,10,0.1
paper,5,6,all,151,156,6,"dt_id_dev,hd_dev",2,0.9790761016175465,0.8812021587091801,0.8657550181247633,0.8972105410709279,0.009766050289898404,14666,19850,0.9623277685398313,10,0.1
paper,5,8,sqrt,336,341,8,"dt_id_dev,hd_dev",2,0.9829134024855768,0.9074776785714286,0.934825244819564,0.8816846966372404,0.01235172963502833,18549,9637,0.9741924845886601,12,0.12
paper,5,8,all,345,350,8,"dt_id_dev,hd_dev",2,0.9829140086942447,0.9074806574338807,0.934825244819564,0.8816903205230425,0.01235106373769505,18548,9637,0.9741930907973281,12,0.12
paper,7,2,sqrt,16,23,2,"dt_id_dev,hd_dev",2,0.8485769554624554,0.5420038101105445,0.9995806957744955,0.37180367622828137,0.1662912115535851,249725,62,0.826032661310611,6,0.06
paper,7,2,all,21,28,2,dt_id_dev,1,0.9339572028804611,0.6622833937815803,0.7224408916301466,0.6113743804585465,0.04521642662177631,67903,41041,0.9079720683294162,6,0.06
paper,7,3,sqrt,31,38,3,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,7,0.07
paper,7,3,all,49,56,3,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,7,0.07
paper,7,4,sqrt,64,71,4,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,8,0.08
paper,7,4,all,84,91,4,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,8,0.08
paper,7,5,sqrt,111,118,5,"dt_id_dev,hd_dev",2,0.9791342976496684,0.8814575010332002,0.8654574473840827,0.8980602964293735,0.009672824663239071,14526,19894,0.9618646251175287,9,0.09
paper,7,5,all,137,144,5,"dt_id_dev,hd_dev",2,0.9791349038583363,0.8814605367837746,0.8654574473840827,0.8980665988280291,0.00967215876590579,14525,19894,0.9618646251175287,9,0.09
paper,7,6,sqrt,183,190,6,"dt_id_dev,hd_dev",2,0.9789869889433601,0.8807565421702083,0.8657550181247633,0.8962871165815988,0.009863937197890704,14813,19850,0.9622538110823431,10,0.1
paper,7,6,all,211,218,6,"dt_id_dev,hd_dev",2,0.9790530656881651,0.8810099382218641,0.8651192988151274,0.8974952641549148,0.00972876003923467,14610,19944,0.9622107702669197,10,0.1
paper,7,8,sqrt,470,477,8,"dt_id_dev,hd_dev",2,0.9829134024855768,0.9074770711467381,0.9348184818481848,0.8816895658718921,0.01235106373769505,18548,9638,0.9741930907973281,12,0.12
paper,7,8,all,487,494,8,"dt_id_dev,hd_dev",2,0.9829140086942447,0.9074800500267531,0.9348184818481848,0.8816951898604989,0.012350397840361769,18547,9638,0.9741930907973281,12,0.12
paper,9,2,sqrt,21,30,2,"dt_id_dev,hd_dev",2,0.8485769554624554,0.5420038101105445,0.9995806957744955,0.37180367622828137,0.1662912115535851,249725,62,0.826032661310611,6,0.06
paper,9,2,all,27,36,2,dt_id_dev,1,0.9339572028804611,0.6622833937815803,0.7224408916301466,0.6113743804585465,0.04521642662177631,67903,41041,0.9079720683294162,6,0.06
paper,9,3,sqrt,42,51,3,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,7,0.07
paper,9,3,all,63,72,3,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,7,0.07
paper,9,4,sqrt,84,93,4,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,8,0.08
paper,9,4,all,108,117,4,"dt_id_dev,hd_dev",2,0.9500908403688901,0.721835554234127,0.7224408916301466,0.7212312304202225,0.02749423499383712,41289,41041,0.9199071045837256,8,0.08
paper,9,5,sqrt,146,155,5,"dt_id_dev,hd_dev",2,0.9791342976496684,0.8814575010332002,0.8654574473840827,0.8980602964293735,0.009672824663239071,14526,19894,0.9618646251175287,9,0.09
paper,9,5,all,176,185,5,"dt_id_dev,hd_dev",2,0.9791342976496684,0.8814575010332002,0.8654574473840827,0.8980602964293735,0.009672824663239071,14526,19894,0.9618646251175287,9,0.09
paper,9,6,sqrt,240,249,6,"dt_id_dev,hd_dev",2,0.9789869889433601,0.8807565421702083,0.8657550181247633,0.8962871165815988,0.009863937197890704,14813,19850,0.9622538110823431,10,0.1
paper,9,6,all,270,279,6,"dt_id_dev,hd_dev",2,0.979053671896833,0.881013791559772,0.8651260617865065,0.8974959833299423,0.00972876003923467,14610,19943,0.9622107702669197,10,0.1
paper,9,8,sqrt,609,618,8,"dt_id_dev,hd_dev",2,0.9829134024855768,0.9074770711467381,0.9348184818481848,0.8816895658718921,0.01235106373769505,18548,9638,0.9741930907973281,12,0.12
paper,9,8,all,630,639,8,"dt_id_dev,hd_dev",2,0.9829061279815615,0.9074413261119317,0.9348184818481848,0.8816220836044034,0.012359054505694422,18560,9638,0.9741846038759769,12,0.12
