feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
timing,3,5,all,61,64,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9837806678667502,0.9338262598922273,0.9539553547342865,0.9145290856487094,0.012153583790318502,5288,2731,0.9880382678343884
timing,3,6,sqrt,108,111,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9844056552254202,0.9387190614716963,0.9956164014027515,0.8879732940362696,0.01712257928098957,7450,260,0.9857061952630408
timing,3,6,all,105,108,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9848890596873041,0.9388520122115912,0.9669881305637982,0.9123069336853994,0.012670708667932282,5513,1958,0.9883922250763536
timing,3,8,sqrt,221,224,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9829817358063146,0.931111838873424,0.9587098732128406,0.9050582542815305,0.01370955508873863,5965,2449,0.9879169110657147
timing,3,8,all,275,278,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9864545620031957,0.9444973935240053,0.960716212570812,0.9288170956331806,0.010036819291286102,4367,2330,0.990748569001436
timing,5,2,sqrt,15,20,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,pl_popcount,id_rate",7,0.9833943488198055,0.9352288685169698,0.999325600215808,0.8788588713264731,0.018777378889353664,8170,40,0.9851054792581057
timing,5,2,all,15,20,2,"dt_id,dt_ratio_q6,id_rate",3,0.9827086830767986,0.9326982877386342,0.9987523603992446,0.8748393956847282,0.01947837039011901,8475,74,0.9847353411136506
timing,5,3,sqrt,33,38,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_popcount,id_rate",9,0.9833983940454278,0.9352436253471346,0.999325600215808,0.8788849347568208,0.018772782223774875,8168,40,0.985117614934973
timing,5,3,all,30,35,3,"dt_id,dt_ratio_q6,hd_dev,burst,id_rate,bus_rate",6,0.9837038085799236,0.9352638218208406,0.9812685459940653,0.8933795877016594,0.015964219555134704,6946,1111,0.9849719868125645
timing,5,4,sqrt,67,72,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_popcount,id_rate,bus_rate",10,0.9836593110980765,0.9361722299032195,0.9989209603452927,0.8808408783432199,0.018421137306997504,8015,64,0.9851135697093505
timing,5,4,all,56,61,4,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,dt_bus,burst,id_rate,bus_rate",8,0.9839444995044598,0.9362081712687647,0.9820778257350957,0.8944321601867207,0.015801037927087692,6875,1063,0.9861066725996642
timing,5,5,sqrt,102,107,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_violation,pl_popcount,id_rate,bus_rate",12,0.9835561578447037,0.9358063293537995,0.9991064202859455,0.8800493049780207,0.01856363393993997,8077,53,0.9851337958374629
