feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
paper,7,8,sqrt,337,344,8,"dt_id_dev,hd_dev",2,0.9942559124159784,0.9840841537196703,0.999047649620665,0.9695622825691884,0.0067799354622315264,2931,89,0.994170321706945
paper,7,8,all,222,229,8,"dt_id_dev,hd_dev",2,0.9952373525462285,0.9867720395570958,0.9993900677345832,0.9744686622914558,0.005660355536022022,2447,57,0.9948151050483303
paper,9,2,sqrt,27,36,2,"dt_id_dev,hd_dev",2,0.9837605894727232,0.9537656767821171,0.9423453500690187,0.9654662062160829,0.00728652224702467,3150,5388,0.9853373605346947
paper,9,2,all,27,36,2,"dt_id_dev,hd_dev",2,0.9920495741386721,0.978123887877075,0.9999464971697003,0.9572334388412567,0.009657533454389841,4175,5,0.9922093434622012
paper,9,3,sqrt,56,65,3,"dt_id_dev,hd_dev",2,0.992201735399176,0.9783857873372345,0.9929590275325565,0.9642341303240958,0.007961971293415528,3442,658,0.9929701497647206
paper,9,3,all,46,55,3,"dt_id_dev,hd_dev",2,0.9935122242552658,0.9819524764419236,0.9929590275325565,0.9711872566668062,0.00636818912573299,2753,658,0.9934494577353079
paper,9,4,sqrt,95,104,4,"dt_id_dev,hd_dev",2,0.9930880747416112,0.9807952479600897,0.9929590275325565,0.968925875264955,0.0068840286371890215,2976,658,0.9932611581754344
paper,9,4,all,74,83,4,"dt_id_dev,hd_dev",2,0.9942197741166088,0.9839558641079112,0.9971643499941147,0.9710927242033305,0.006416765940713154,2774,265,0.9939630019895085
paper,9,5,sqrt,163,172,5,"dt_id_dev,hd_dev",2,0.9938659991859372,0.9829564371819196,0.9951312424427252,0.9710759335059728,0.0064075132140502655,2770,455,0.9938165467762735
paper,9,5,all,114,123,5,"dt_id_dev,hd_dev",2,0.9949235199464392,0.9859203966977026,0.9999464971697003,0.9722823372731813,0.006162315957483721,2664,5,0.9944308978655579
paper,9,6,sqrt,252,261,6,"dt_id_dev,hd_dev",2,0.9940600047930797,0.9835120452349653,0.9966935250874771,0.9706746701681986,0.006509293207342039,2814,309,0.9938736072489625
paper,9,6,all,157,166,6,"dt_id_dev,hd_dev",2,0.9952373525462285,0.9867720395570958,0.9993900677345832,0.9744686622914558,0.005660355536022022,2447,57,0.9948151050483303
paper,9,8,sqrt,412,421,8,"dt_id_dev,hd_dev",2,0.9944594281019024,0.9846355086949413,0.9987908360352262,0.9708758061160807,0.0064769086640219286,2800,113,0.9943205809516926
paper,9,8,all,281,290,8,"dt_id_dev,hd_dev",2,0.9952373525462285,0.9867720395570958,0.9993900677345832,0.9744686622914558,0.005660355536022022,2447,57,0.9948151050483303
